marque,annee,etat,type_boite_vitesse,localite,region,prix,lien_image
Kia,2014,D'occasion,Automatique,Sicap foire,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d41e8435c2ddf5a36e212f66a60a3d21/-/horizon-files-prod/ed/picture/q56x8xj0/abe54b5f81239592d675880632be7a1dce9dda31.jpg
Ford,2013,Venant,Automatique,Sicap foire,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/97ccf177c43018dce47915304eeb2792/-/horizon-files-prod/ed/picture/qpd6q6vr/58b80dec2b063c7d9f46891336e95801c61aaa9f.jpg
Peugeot,2014,D'occasion,Manuelle,Sicap foire,Dakar,6400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4b10470d638c66a86ec8e9e39e2eb0ac/-/horizon-files-prod/ed/picture/qm5p9p2d/981784780385a9f14453ab5d80a153665aaf0312.jpg
Kia,2016,Venant,Manuelle,Mamelles,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9290a19c17109316c719f939c4286e69/-/horizon-files-prod/ed/picture/qj4rwgg8/8491c4bf68508058f342f7cedf146a2438e863da.jpg
Hyundai,2017,Venant,Automatique,Mamelles,Dakar,6800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7a9be53ad5525c02b651561372812b67/-/horizon-files-prod/ed/picture/qrzv0rqn/d99c6cdd6201ca872a632b6445e6f226098b7112.jpg
Mercedes-Benz,2016,Neuf,Automatique,Cité Damel,Dakar,14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0a77c873021cd70dcd17d522ab19bdaf/-/horizon-files-prod/ed/picture/q785mjwg/8acb82d5fe03ba1e2bcf2c32c585b05d8a3d4fe8.jpg
Toyota,2019,Venant,Automatique,Mamelles,Dakar,22500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0bea6940a1147ac1af89a53936cf91e7/-/horizon-files-prod/ed/picture/q8v5d7d7/ce27ecda4ffeb35680cd006cd14a18f544028640.jpg
Hyundai,2016,Venant,Automatique,Ouest foire,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c7f31e57244a6a5cd3c758f81aa41c49/-/horizon-files-prod/ed/picture/q56x5565/c9b8db9317ab5fa5fa2dcdd262ef2b5ba366171a.jpg
Jeep,2016,Venant,Automatique,Parcelles Assainies,Dakar,7000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/474622c38da89979d3efaf53ac35dba6/-/horizon-files-prod/ed/picture/qrzv4v49/1920f79d0f8eaf69e431b7f5e5a4fcbe59552f86.jpg
Hyundai,2012,D'occasion,Automatique,Mermoz,Dakar,3900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e65807f476a8fa15416f9e30623be1b9/-/horizon-files-prod/ed/picture/qzvd69j6/23994ed6c8bdbbc1bf6d2b0067e505e0d93e816a.jpg
Hyundai,2017,Venant,Automatique,Cité Damel,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/723a73e362a1083864c325488743376d/-/horizon-files-prod/ed/picture/qm5p9pqz/1ff206febae844ad42e13c5f11220bbbf617a920.jpg
Toyota,2017,Venant,Automatique,Sacré-cœur,Dakar,15900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3fa4733fac7aa34726f11af2e529ac3e/-/horizon-files-prod/ed/picture/qdek6774/8a6c86d130dd9eb4f6e8bfce4414f5a8adf8c79c.jpg
Toyota,2018,Neuf,Automatique,Mermoz,Dakar,54000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b7c6c97b9775b26086f55e4e2a0a36e7/-/horizon-files-prod/ed/picture/q4484082/76af4301d32e5c0ccc9f53743dcead303b9f7e03.jpg
Mercedes-Benz,2016,Neuf,Automatique,Sicap foire,Dakar,23000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9fc7c6bd30a41e5af80845421fa6e84a/-/horizon-files-prod/ed/picture/qv4pvk88/4e898c45eb544c13984aea7744d38f994be0f52c.jpg
Mitsubishi,2010,Neuf,Automatique,Hlm grand-yoff,Dakar,10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/88d4c7ddbeb8d90c6f9ebbe3cd0385fe/-/horizon-files-prod/ed/picture/q785m2wz/463667b4c48c0ca02ed38cca1f7273d82e3e9ba7.jpg
Ford,2013,D'occasion,Automatique,Almadies,Dakar,2990000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc942be9b710515103dfcdd5552a4e32/-/horizon-files-prod/ed/picture/q2jqnq9q/47d2cfd10d376995eb9cd3c02b6084edf8653dae.jpg
Kia,2013,Venant,Automatique,Parcelles Assainies,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a0a541bc1ba7f48342067b371b07fed1/-/horizon-files-prod/ed/picture/qrzv4vk9/c4b998ac56734015d509b8593d79935531ecfa95.jpg
Mitsubishi,2015,Venant,Automatique,Parcelles Assainies,Dakar,6600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ee6ce7627ba79eed5332be46a17333dd/-/horizon-files-prod/ed/picture/q8v5x527/d173fa60e0972e2cd77956f31c75ce814e85412d.jpg
Jeep,2017,Venant,Automatique,Keur Massar,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1b6029d4a9bc0ef806caa69986b84f8b/-/horizon-files-prod/ed/picture/q4487gpp/8efa7128b1906701cc6c21648d8042cd2fd536ad.jpg
Hyundai,2014,Venant,Automatique,Keur Massar,Dakar,9700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d55ac47cd51fa695f91cfe7eb7633f2f/-/horizon-files-prod/ed/picture/qkrgqeqz/349753435fd68fc004a8e551057282523d51a87e.jpg
Hyundai,2015,Venant,Automatique,Keur Massar,Dakar,10750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/06ebfeb9f743e1ad0d85df0f82bfd63d/-/horizon-files-prod/ed/picture/q9m9wvnj/4cbedf884e6675585302567ecd0fb0ca06790b50.jpg
Porsche,2015,D'occasion,Automatique,Yoff,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7d26d7b90e2de18450fc4dcf71c031cb/-/horizon-files-prod/ed/picture/qv4eqzz2/569244dac27f6fb15f86d26deaf72aa0948bc562.jpg
Ford,2015,D'occasion,Automatique,Yoff,Dakar,15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7270cc0db91f70d5e12b0b765f247006/-/horizon-files-prod/ed/picture/q56xv4pp/0d4735c0700bfe13bbdfeb61212aed0ab6ec760f.jpg
Hyundai,2014,D'occasion,Automatique,Yoff,Dakar,6800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/29d58348d2502ffe977e85170e6191e1/-/horizon-files-prod/ed/picture/q0gwzx4e/69743adaf1ee574b3fbb2460b30e9cecbcbfc6ff.jpg
Mercedes-Benz,2009,D'occasion,Automatique,Yoff,Dakar,5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4466a8f1fce7015deb082bf4c539b767/-/horizon-files-prod/ed/picture/q9m960j5/7fa0f94fa4c817496c218e975487983b1106a344.jpg
Hyundai,2019,Neuf,Automatique,Cité Damel,Dakar,18500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5a73c93f7247deda627ae4e7e67e0e6b/-/horizon-files-prod/ed/picture/qxj2z0vn/720dd58a2facc5595ec58019cca7c083bd1ee608.jpg
Ford,2020,Neuf,Automatique,Cité Damel,Dakar,28000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ced69aeb447177bd5b53d6c11ed66815/-/horizon-files-prod/ed/picture/q448mwzp/fe93cfa2a4430df550fa0c15ffe41f2a7be48d22.jpg
Ford,2014,D'occasion,Automatique,Fass,Dakar,3400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bd31e8cb4ddc56ae36ea2ed717b62719/-/horizon-files-prod/ed/picture/qgq9j9z8/c8d77e8e4fabedf25fd96000d1db1030141fd346.jpg
Hyundai,2015,Venant,Automatique,VDN,Dakar,8950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8e88e004b4a698ef24d38c44d625118/-/horizon-files-prod/ed/picture/qv4e5ez2/e95cdad0bbede90857d7c299df263d7ea6e43e5b.jpg
Toyota,2017,D'occasion,Automatique,Almadies,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1a9c4fbb24e727dc56f4fe37393cbc09/-/horizon-files-prod/ed/picture/q4487m45/018eb518110007990847608abd45b8aa222363da.jpg
Kia,2015,Venant,Automatique,VDN,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f1b85c1e8604c26a05a54ecd1eb8351c/-/horizon-files-prod/ed/picture/qkrgvgx2/3173b5b5d91550c75042f298a4acb2b1dc6e2023.jpg
Mitsubishi,2015,D'occasion,Manuelle,VDN,Dakar,9900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/701da95ee70eeaa6b36eeb5371ebb873/-/horizon-files-prod/ed/picture/qdekjknm/9aad5e43542a6f05a311b10525aaec0b97bd6d72.jpg
Toyota,2013,D'occasion,Automatique,Colobane,Dakar,7700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/177c04035dcd77906dd558fe69ee430c/-/horizon-files-prod/ed/picture/qgq9j988/dde727708878fc3c33a746562fd6a21c52207ce8.jpg
Ford,2013,D'occasion,Automatique,Colobane,Dakar,3100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4f2c59b09e2e4f4214f9fa718159932f/-/horizon-files-prod/ed/picture/q448q8p5/b79ee45acedb77331248c646d3abe885babdfb50.jpg
Ford,2015,D'occasion,Automatique,Colobane,Dakar,4750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e5de8c60aeee40274cb9be4690b2006/-/horizon-files-prod/ed/picture/q9m969g0/a2ab663fdca0bd58f7aa582ed79eac7876b31b3d.jpg
Nissan,2019,D'occasion,Manuelle,Keur Massar,Dakar,5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/429afb89ea300a891ec251c84cf2bdb0/-/horizon-files-prod/ed/picture/q448m6jp/a3cb7985ad9b9edfd371554254f2ff8953b0c3b7.jpg
Peugeot,2016,Venant,Automatique,Sicap Liberté,Dakar,7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9af82c624a420f1f8437ad4e70f14fe2/-/horizon-files-prod/ed/picture/qgq9jq00/0c33bcfcfb71a7c8aea8135beddbfb1971e4fb93.jpg
Toyota,2017,Neuf,Automatique,Cité Damel,Dakar,15900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d75baca3c68dc6fa2529de817c4abf24/-/horizon-files-prod/ed/picture/qm5p4g46/838a4d4c2768cfd6685e0eacb3eb9c737daaf194.jpg
Renault,2011,D'occasion,Manuelle,Hlm,Dakar,4400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc3082e91207679111d5f1aaff962e8e/-/horizon-files-prod/ed/picture/qj4r7rxw/812ab82cc9f916c462651db71f8c341377f0523f.jpg
Hyundai,2016,Venant,Automatique,VDN,Dakar,8300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/61e77f040db40d71109f69c52527b29c/-/horizon-files-prod/ed/picture/qzvd5dr8/1abebac8ca473b7ef73e87d1507246aa6adb8fec.jpg
Mazda,2016,Venant,Automatique,VDN,Dakar,10400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4af3d57c3c32241c40c9c1ff3d9e85fc/-/horizon-files-prod/ed/picture/qngxnx0z/80ff4620aebd30c7d132ab08595826c3dcd2c3ed.jpg
Peugeot,2010,Réconditionné,Manuelle,Almadies,Dakar,2790000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e2c30a764fddbd11ec7b991d69ccae43/-/horizon-files-prod/ed/picture/qxj2e2gv/a8003d57dc1082911dc3e19dc93c8c32923a6bdf.jpg
Peugeot,2008,Venant,Automatique,Parcelles Assainies,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f0f8d9198bc7fac9e849ad820f8b1e8e/-/horizon-files-prod/ed/picture/qdek6v90/d5ac8b27ae01fd562e7ee8c404731e0bbf480f7d.jpg
Mercedes-Benz,2018,D'occasion,Automatique,Almadies,Dakar,10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9dab12504fb30a764a92671bfa447e1d/-/horizon-files-prod/ed/picture/q2jqnq7j/26ddebac3bd48158660f70def6b09c61f5dc931d.jpg
Mitsubishi,2015,Venant,Automatique,Point-e,Dakar,8800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/23411cd6108f1a25e97ac76c98d5e3a3/-/horizon-files-prod/ed/picture/q2jqd0gp/f967a30a0289178ff4532bc5672ab95af2d08003.jpg
BMW,2015,D'occasion,Automatique,Sacré-cœur,Dakar,12800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7b198b5800d92132812985b7fdbceda7/-/horizon-files-prod/ed/picture/q56x8xpx/6e3307579217a0307b05c012cde0d32ac4d0753f.jpg
Mitsubishi,2015,Neuf,Automatique,Guediawaye,Dakar,7750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d78e468289744f4fc398b700ccaac5d7/-/horizon-files-prod/ed/picture/q6x6e9wv/1e71ed0c1541daba56626953ad7b245eb8e43205.jpg
Ford,2014,Venant,Automatique,Nord foire,Dakar,5600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8fb024999e348b0dccc30e0ce0e5b607/-/horizon-files-prod/ed/picture/qpd62xjw/30cab30a2886eb5c200a473759930873bd353d1e.jpg
Ford,2017,Venant,Automatique,Nord foire,Dakar,11900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/da35311b90b3860dcce150ebe2088ffc/-/horizon-files-prod/ed/picture/q56xzr00/154f1a5eb03de2503aac273062c419dc4644d9f8.jpg
Mercedes-Benz,2017,D'occasion,Automatique,Dieuppeul,Dakar,22500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0eeb28aec643968081dca34d52725daa/-/horizon-files-prod/ed/picture/q8vz6vz7/4940d939ebeb8672a9c2ea6049037df46b56d00c.jpg
Toyota,2012,D'occasion,Automatique,Almadies,Dakar,5990000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/70438aac357fe8ab5ef650a071c3da7c/-/horizon-files-prod/ed/picture/qgq9j9wn/25d9b2bf692e211198689edf972c568be4fae6e7.jpg
Chevrolet,2012,D'occasion,Automatique,Almadies,Dakar,3490000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e5316c304a4b438b63ad4933de6a7079/-/horizon-files-prod/ed/picture/q0gw0w7d/918c40bf5726f45e83926ea004243f26f4fddb20.jpg
Hyundai,2013,Réconditionné,Automatique,Almadies,Dakar,4200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/39a47500a488d96182996fc1df887205/-/horizon-files-prod/ed/picture/qdekjk7w/ee92c579f064b5ad9139f5b3f2f25f66176d8127.jpg
Ford,2017,D'occasion,Automatique,Almadies,Dakar,7700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/646c05600a32d0a1931126ff3514b5ce/-/horizon-files-prod/ed/picture/qpd6q6mp/3578aa8bff11cf730743bd8f905f787928732268.jpg
Nissan,2019,Venant,Automatique,Sacré-cœur,Dakar,19500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5d5d4f2ca7b4e99f39cfafe03a72bcc8/-/horizon-files-prod/ed/picture/qwe2jd2z/12e9a52d60b22da1816fac0e766d72ed4a63da61.jpg
Kia,2018,Venant,Automatique,Almadies,Dakar,12800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/20fb8a7bf35e5a7a13fb662876ce73c1/-/horizon-files-prod/ed/picture/q2jqwmrp/d63a8e6b97962ab86fb4c4b9acb43590eb0acc3f.jpg
Renault,2015,D'occasion,Manuelle,Bel air,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/77f31503de3fe87a5a33dd08aafc5195/-/horizon-files-prod/ed/picture/q2jqdrrp/0f198db59e1b2ec0a06354da677f8b02fbcd356a.jpg
Audi,2011,D'occasion,Automatique,Parcelles Assainies,Dakar,6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/32dc8f5afc1833a4e61e7e5a6eee51fe/-/horizon-files-prod/ed/picture/qgq9zk2q/efc4bf164a8e730a7dff8017c4a67a0693d67918.jpg
Ford,2008,D'occasion,Manuelle,Parcelles Assainies,Dakar,2300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/479850df0cbf891a9a44277149fb17c9/-/horizon-files-prod/ed/picture/q448px2m/780d9829a995db797af753fdd287da5567fd9e3b.jpg
BMW,2005,D'occasion,Automatique,Parcelles Assainies,Dakar,2700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5d8cc303c2a3add8b6b789b526e8e253/-/horizon-files-prod/ed/picture/q785mmrx/8e67c2694feeaed5166444db2f9f38479191b081.jpg
Peugeot,2010,D'occasion,Automatique,Parcelles Assainies,Dakar,3700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4c2d97490a4673ce1c21898c367a67c/-/horizon-files-prod/ed/picture/q9m9dx00/77886c5030462e51ca2a3885c477dcbf6555197b.jpg
Hyundai,2016,Venant,Automatique,Cité Damel,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/92dd419f33fa8eff53b35d2342748f95/-/horizon-files-prod/ed/picture/q6xk4k6j/408e052057ec9c64e2e13b5d7f0e72169b1f58c2.jpg
Ford,2013,D'occasion,Automatique,Cité Damel,Dakar,6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3ac57a0cd53044b94ceaa767cc5de6e9/-/horizon-files-prod/ed/picture/qq47gexk/5a869fc08228edbe603d8d6dc64b6a01d81456da.jpg
Maserati,2018,Venant,Automatique,VDN,Dakar,35900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e2b45a1d69e44daf38289d50a1890d28/-/horizon-files-prod/ed/picture/q5648z6p/3f24582acfa4eb4f74d6f670354119d1d11ee276.jpg
Mitsubishi,2017,Venant,Automatique,Ouest foire,Dakar,10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ac6d7390047310b3c3811bd55166fbae/-/horizon-files-prod/ed/picture/q8v5dmgp/ea59abd0c370ecfd57f9617079ef04d9c0c54b61.jpg
Land Rover,2015,Venant,Automatique,VDN,Dakar,25900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d4124cc5d1c35a399cbf5e21f8a46a25/-/horizon-files-prod/ed/picture/q44dq0ge/e8bce313bbe19457e2b7cf6536f33c657d5a6ba7.jpg
Ford,2015,Venant,Automatique,VDN,Dakar,12900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cb88b0f068f8a4b2a2f6b8909830d29d/-/horizon-files-prod/ed/picture/q785pdxm/c1b3343821b791379f45e13740f939fb337516c8.jpg
Ford,2016,Venant,Automatique,VDN,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/15456035817fff509dd263685063505b/-/horizon-files-prod/ed/picture/q56xxqk2/b7128fd28a9c312a5075f84570ad2e93b568dc26.jpg
Kia,2017,Venant,Automatique,VDN,Dakar,11900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ceb8140e253c3608fe540a8a505875aa/-/horizon-files-prod/ed/picture/q6x64v6v/5c89c1a93191cd9b659a98e1788598c64eaf5c79.jpg
Mitsubishi,2015,Venant,Automatique,VDN,Dakar,8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f51ea8d462b61005a03102a7c1da9b66/-/horizon-files-prod/ed/picture/q564krk5/213fd629f9c74f83fd8e024d038584ed877ef126.jpg
Mitsubishi,2015,Venant,Automatique,VDN,Dakar,7900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/edd1c3a4135d6cfd5a0fcab1183aa5b0/-/horizon-files-prod/ed/picture/q0g2vx5e/863c0ca8026320c9ebca78795c117a357bfd29dc.jpg
Volkswagen,2018,Venant,Automatique,Dieuppeul,Dakar,26000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9c4f13cb2b655f8c4254ec3edaf2efe0/-/horizon-files-prod/ed/picture/qgq9jgzr/7b40cc317730e8a4939892c84dfba657f44c2b36.jpg
Nissan,2020,Neuf,Automatique,Cité Damel,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e32fac2f75772641ac8c1affc01bd16c/-/horizon-files-prod/ed/picture/qwe28gwd/83f5cb13df182e2f6924de6f2051dc72c6869c8c.jpg
Mazda,2016,Venant,Automatique,Keur Massar,Dakar,10800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7fa12fa411f52227ed86129ab31cf026/-/horizon-files-prod/ed/picture/q56x552x/933ce73b5f27699c873cd656489adb7aa161d54d.jpg
Hyundai,2015,Venant,Automatique,Sacré-cœur,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/976932c495de19152182f3b36f0f9211/-/horizon-files-prod/ed/picture/q8v0wx8n/7c4936adb76fc64f9dae8ac6542fe1a033138a30.jpg
BMW,2015,Venant,Automatique,Sacré-cœur,Dakar,18500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/47b74aa67f51789d167a2816fcd41ee8/-/horizon-files-prod/ed/picture/q2jzkkp8/51b4666217a59cad4dda80a25171f0778b37aa3b.jpg
Mazda,2015,D'occasion,Automatique,Ouest foire,Dakar,7800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3ff950c60e19dae405ebb6e682eb8ea1/-/horizon-files-prod/ed/picture/qrzv4qxq/4da1c081848d06bfd9d6ebfcca4fe16de382b92b.jpg
Mercedes-Benz,2008,D'occasion,Automatique,Hlm,Dakar,6900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/50f85a367def2e85b92fac89148e48a1/-/horizon-files-prod/ed/picture/q448qdg4/27b4d874a438477964b666aad001d0db8ebf3b83.jpg
Kia,2017,D'occasion,Automatique,Ouest foire,Dakar,10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a4726378c5d463d38fa49e873c33da05/-/horizon-files-prod/ed/picture/qwe25zxd/3e7b2d600033e65e91a0f5539d2e20b9a59d45cb.jpg
Ford,2015,D'occasion,Automatique,Ouest foire,Dakar,8000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e6b21b49be3c814736d2459f3d854121/-/horizon-files-prod/ed/picture/qngxndvm/7c0c9d2590962962c56c41ae9346809336a4ff00.jpg
Hyundai,2019,D'occasion,Automatique,Ouest foire,Dakar,10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cc79ee04b64d1093dfc2c349ea20c86f/-/horizon-files-prod/ed/picture/q9m968z7/0a8c437d46a68a6e3c56a7ca0ae00135e506cefc.jpg
Ford,2013,D'occasion,Automatique,Ouest foire,Dakar,3000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3bb8bcc7c648130e2436703747708dcb/-/horizon-files-prod/ed/picture/q0gw026j/c9a5a8f698a36bb0935d3e8f7824da4d42747898.jpg
Hyundai,2014,D'occasion,Automatique,Cité keur gorgui,Dakar,6700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e492f23d8ff21bb5320b0c8148337204/-/horizon-files-prod/ed/picture/qzvd54kq/7fb7e27f375baac9aa8744dbed99ce661a187d80.jpg
Hyundai,2016,Venant,Automatique,Sacré-cœur,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/66bcf75feb503e4ce6c0a0310061c31e/-/horizon-files-prod/ed/picture/qrzv4qwq/5b26efe79e6e8e748f5e3e0ddd187a2f482b52e8.jpg
Kia,2016,Venant,Automatique,Sacré-cœur,Dakar,12300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0691195598a0b90f69eaab1491eb6071/-/horizon-files-prod/ed/picture/q785r74q/6a42df37d7ab17b73c2c2d4dff6c10014e6b7169.jpg
Hyundai,2018,Venant,Automatique,Ouest foire,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/75409abf7633983ec569115250523cd6/-/horizon-files-prod/ed/picture/qpd6qwrj/2761c5cdaf107f813c0877941b83c6537da606c2.jpg
Ford,2015,Venant,Automatique,Sacré-cœur,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d8d35d98f9934632b5b02421eb079d57/-/horizon-files-prod/ed/picture/q785r7dq/ab5f103591b3755f790a25620a2bd0bb9fc1bb42.jpg
Hyundai,2015,Venant,Automatique,Sacré-cœur,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cc517cfe5a4bbdc34677f86c3980c60/-/horizon-files-prod/ed/picture/q56x8425/bb0e3b099095f0242d4504e576f052cad76a78fa.jpg
Kia,2015,Venant,Automatique,Plateau,Dakar,10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/45905eb2580079333675a4baf199d34f/-/horizon-files-prod/ed/picture/q9m9w6xn/a1fabafed98728628b7105500f9cec913115fee0.jpg
Toyota,2019,D'occasion,Automatique,Yene,Dakar,19000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc898358498f32dea4c72b908d5261d2/-/horizon-files-prod/ed/picture/qngx2zjk/5797057630e219d51a708e0ce4e3d488f20595ae.jpg
Jeep,2015,Venant,Automatique,Sacré-cœur,Dakar,15500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/aa157fa601bd939ecf131d81ea4dedba/-/horizon-files-prod/ed/picture/qv4e5p5j/5109e8a7e31794f7e319059d1950c862e309984e.jpg
Ford,2019,D'occasion,Automatique,Liberte 6 extension,Dakar,6400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71d554ef5d6b9bc6de7f2fce04f536bb/-/horizon-files-prod/ed/picture/q8v5dejn/4ea9937665cac47df1d646b73a69dfdaceb667f0.jpg
Ford,2015,Venant,Automatique,Hlm,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/779bef5e1f81b7ee146b3d0e9df230c9/-/horizon-files-prod/ed/picture/qv4ek74m/114cfe9beb100b1e0b7fb15e8e7a0dc8a905f85a.jpg
Ford,2014,D'occasion,Automatique,Médina,Dakar,5000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f6b5949d8c45a78644e98c114fc1449b/-/horizon-files-prod/ed/picture/q8v5xzdn/33728eddb4784e40165935e0503a8909bb703ade.jpg
Toyota,2017,Neuf,Automatique,Hlm,Dakar,17770000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cd147ca9ac85ac8a3831afb7bf0cd4f0/-/horizon-files-prod/ed/picture/qdekjw45/aef5519694c3a8aab00d1980d446fd5eb55cf26b.jpg
Mazda,2016,Venant,Automatique,Liberte 6 extension,Dakar,11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f925d3a11b2d241dc61b9505fedd5038/-/horizon-files-prod/ed/picture/qngxznpx/7d705c5d52f25adfcc3327675eb2ded07ec5cd20.jpg
Toyota,2015,Venant,Manuelle,Keur Massar,Dakar,17000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/02626f42a5b4788d009ac289f86c8189/-/horizon-files-prod/ed/picture/qpd6qwjv/7e1bca2756e6c3658ee09071c15f6c4f48574738.jpg
Volvo,2018,D'occasion,Automatique,Almadies,Dakar,16600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1327716a32c13e6cdea5764bfd079efb/-/horizon-files-prod/ed/picture/q0gw5eve/d9195181c2e7d88eab373fd56f8c64a2ca11d824.jpg
Ford,2015,Venant,Automatique,Somone,Thiès,9850000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/29267bf2e56987ef165a8874c33ac603/-/horizon-files-prod/ed/picture/qkrgpg9v/fd3929cb31afce0d7d2e58141f9de8721bbdad1f.jpg
